Timestamp,Open,High,Low,Close,Volume
1590883200,8601.7958984375,9906.0302734375,8374.3232421875,9700.10546875,794039582001
1593475200,10167.2685546875,10199.5654296875,8975.525390625,9185.5810546875,650913318680
1596153600,9228.3251953125,11415.8642578125,8977.015625,11110.2109375,545813339109
1598832000,11759.5927734375,12359.056640625,11012.4150390625,11713.306640625,708377092130
1601424000,11970.478515625,12067.0810546875,9916.4931640625,10843.87109375,1075949438431
1604102400,10619.4521484375,14028.2138671875,10416.689453125,13546.5322265625,1050874546086
1606694400,13737.109375,19749.263671875,13243.16015625,18178.322265625,1093144913227
1609372800,18802.998046875,29244.876953125,17619.533203125,28841.57421875,1212259707946
1612051200,29374.15234375,41946.73828125,28722.755859375,34270.87890625,2153473433571
1614470400,33537.17578125,58330.5703125,32384.228515625,46194.015625,2267152936675
1617148800,49631.2421875,61683.86328125,45115.09375,58930.27734375,1681184264687
1619740800,59095.80859375,64863.09765625,47159.484375,53568.6640625,1844481772417
1622419200,57828.05078125,59519.35546875,30681.49609375,35658.59375,1976593438572
1625011200,36684.92578125,41295.26953125,28893.62109375,35908.38671875,1189647451707
1627689600,33572.1171875,42235.546875,29360.955078125,42196.3046875,819103381204
1630368000,39974.89453125,50482.078125,37458.00390625,47024.33984375,1014674184428
1632960000,48847.02734375,52853.765625,39787.609375,41551.26953125,1102139678824
1635638400,48116.94140625,66930.390625,43320.0234375,61850.48828125,1153077903534
1638230400,61004.40625,68789.625,53569.765625,57830.11328125,1053270271383
1640908800,57229.828125,59041.68359375,42874.6171875,47169.37109375,957047184722
1643587200,47686.8125,47881.40625,33184.05859375,37920.28125,923979037681
1646006400,38743.2734375,45661.171875,34459.21875,37706.0,671335993325
1648684800,44354.63671875,48086.8359375,37260.203125,47062.1484375,830943838435
1651276800,46281.64453125,47313.4765625,37697.94140625,38605.859375,830115888649
1653955200,38469.09375,39902.94921875,26350.490234375,31723.865234375,1105689315990
1656547200,29799.080078125,31957.28515625,17708.623046875,20108.3125,923939211678
1659225600,19269.3671875,24572.580078125,18966.951171875,23652.0703125,927582363389
1661904000,23314.19921875,25135.58984375,19600.78515625,19799.58203125,894192654543
1664496000,20127.140625,22673.8203125,18290.314453125,19573.431640625,1123272250385
1667174400,19312.095703125,20988.39453125,18319.822265625,20633.6953125,957903424925
1669766400,20485.2734375,21446.88671875,15599.046875,16445.4765625,1224531549126
1672444800,16967.1328125,18318.53125,16398.13671875,16603.673828125,541356716034
1675123200,16625.080078125,23919.890625,16521.234375,22840.796875,690994018045
1677542400,23723.76953125,25134.1171875,21460.087890625,23521.837890625,723968574897
1680220800,23646.55078125,29159.90234375,19628.25390625,28032.26171875,883299703608
1682812800,28411.03515625,31005.607421875,27070.849609375,29245.515625,511540319004
1685491200,28091.568359375,29820.126953125,25878.4296875,27700.529296875,443473015479
1688083200,26819.97265625,31389.5390625,24797.16796875,30441.353515625,481734214225
1690761600,30590.078125,31814.515625,28934.294921875,29278.314453125,382224489090
1693440000,29675.732421875,30176.796875,25409.111328125,27301.9296875,437724169499
1696032000,25800.724609375,27488.763671875,24930.296875,26911.689453125,337637313742
1698710400,27983.75,35150.43359375,26558.3203125,34500.078125,476425634860
1701302400,35437.25390625,38415.33984375,34133.44140625,37861.1171875,570863267380
1703980800,38688.75,44705.515625,37629.359375,42152.09765625,721704910480
1706659200,44167.33203125,48969.37109375,38521.89453125,42946.25,825918941347
1709164800,43075.7734375,63913.1328125,41879.19140625,62499.18359375,830721862621
1711843200,62440.6328125,73750.0703125,59323.91015625,69647.78125,1446417844950
1714435200,69702.1484375,72715.359375,59768.5859375,61275.31640625,682035935651
