Timestamp,Open,High,Low,Close,Volume
1354060800,12.2,12.7,12.1,12.5,110260.0
1354492800,12.5,13.7,12.5,13.5,199170.0
1354924800,13.5,13.8,13.0,13.7,131740.0
1355356800,13.7,13.9,12.8,13.3,215920.0
1355788800,13.3,13.7,13.1,13.4,135120.0
1356220800,13.4,13.5,13.0,13.4,89500.0
1356652800,13.4,13.7,13.2,13.3,105180.0
1357084800,13.3,13.6,13.2,13.4,99710.0
1357516800,13.4,14.4,13.4,14.1,189140.0
1357948800,14.1,14.7,13.9,14.7,184460.0
1358380800,14.7,17.0,14.6,16.8,243660.0
1358812800,16.8,19.2,15.4,17.9,398010.0
1359244800,17.9,21.4,17.2,20.4,311820.0
1359676800,20.4,21.1,18.0,20.6,246090.0
1360108800,20.6,24.1,20.6,24.0,259460.0
1360540800,24.0,27.6,21.7,27.1,391370.0
1360972800,27.1,29.9,25.0,29.6,262520.0
1361404800,29.6,31.3,28.0,30.4,225020.0
1361836800,30.4,34.9,30.1,34.3,276300.0
1362268800,34.3,49.1,33.3,42.0,428500.0
1362700800,42.0,48.5,36.7,44.3,352740.0
1363132800,44.3,48.0,43.8,47.4,137110.0
1363564800,47.4,74.9,47.1,69.9,437660.0
1363996800,69.9,89.5,52.3,88.9,401120.0
1364428800,88.9,106.0,75.0,104.0,372420.0
1364860800,104.0,147.0,99.0,142.6,409240.0
1365292800,142.6,266.0,105.0,124.9,589980.0
1365724800,124.9,140.0,50.0,68.4,1770120.0
1366156800,68.4,136.4,63.3,119.2,931270.0
1366588800,119.2,166.4,118.5,136.9,717860.0
1367020800,136.9,149.1,104.0,116.4,402850.0
1367452800,116.4,126.9,79.0,112.3,847550.0
1367884800,112.3,122.5,97.5,115.6,333860.0
1368316800,115.6,119.8,103.0,118.2,297760.0
1368748800,118.2,125.6,116.6,122.9,153050.0
1369180800,122.9,136.0,122.0,133.5,129400.0
1369612800,133.5,135.5,124.0,128.8,130160.0
1370044800,128.8,130.1,115.0,121.9,174990.0
1370476800,121.9,123.3,88.0,106.3,318840.0
1370908800,106.3,112.3,97.1,99.8,122850.0
1371340800,99.8,114.5,98.9,111.3,145120.0
1371772800,111.3,115.0,100.0,103.3,179020.0
1372204800,103.3,105.5,92.3,97.5,109850.0
1372636800,97.5,98.2,65.4,68.5,309170.0
1373068800,68.5,89.8,66.6,88.0,235570.0
1373500800,88.0,104.2,85.0,98.9,218430.0
1373932800,98.9,100.7,86.2,89.8,130410.0
1374364800,89.8,97.5,88.0,96.9,79590.0
1374796800,96.9,108.0,93.0,108.0,121090.0
1375228800,108.0,111.7,101.2,105.1,103300.0
1375660800,105.1,107.8,101.0,102.8,72630.0
1376092800,102.8,115.0,102.4,112.6,101570.0
1376524800,112.6,123.8,108.2,118.5,104870.0
1376956800,118.5,125.0,116.8,119.6,97320.0
1377388800,119.6,133.0,119.1,129.3,93510.0
1377820800,129.3,148.9,128.6,144.0,118970.0
1378252800,144.0,145.8,121.3,126.3,96490.0
1378684800,126.3,145.9,124.0,140.7,120780.0
1379116800,140.7,142.2,135.0,140.4,45080.0
1379548800,140.4,141.2,131.0,133.4,49050.0
1379980800,133.4,143.0,132.5,142.5,65440.0
1380412800,142.5,145.8,109.7,131.0,188890.0
1380844800,131.0,139.8,128.5,136.5,40990.0
1381276800,136.5,147.6,135.8,147.5,63010.0
1381708800,147.5,168.3,144.2,168.3,130270.0
1382140800,168.3,228.0,167.1,228.0,164570.0
1382572800,228.0,233.4,175.3,206.9,169820.0
1383004800,206.9,216.5,204.0,211.7,39540.0
1383436800,211.7,324.2,212.1,309.6,200380.0
1383868800,309.6,395.0,290.0,380.0,208820.0
1384300800,380.0,536.8,372.2,528.3,141420.0
1384732800,528.3,900.9,453.3,802.0,331640.0
1385164800,802.0,1094.8,745.2,1079.9,143110.0
1385596800,1079.9,1241.9,840.3,1096.6,208180.0
1386028800,1096.6,1239.9,576.0,697.0,245260.0
1386460800,697.0,1067.7,653.0,900.0,115210.0
1386892800,900.0,989.9,678.9,715.0,117170.0
1387324800,715.0,774.4,454.9,639.5,217390.0
1387756800,639.5,836.8,631.0,803.0,68780.0
1388188800,803.0,829.9,715.6,815.9,50790.0
1388620800,815.9,1093.4,810.5,1012.7,81210.0
1389052800,1012.7,1044.0,858.9,1005.3,68720.0
1389484800,1005.3,1022.7,879.9,913.5,36300.0
1389916800,913.5,980.5,867.2,962.2,40920.0
1390348800,962.2,1038.1,902.9,1007.0,34200.0
1390780800,1007.0,1021.5,909.5,938.8,34160.0
1391212800,938.8,969.2,890.0,904.5,20910.0
1391644800,904.5,908.8,500.0,582.6,151410.0
1392076800,582.6,609.7,302.2,371.1,183410.0
1392508800,371.1,540.0,109.2,111.9,320180.0
1392940800,111.9,349.1,91.7,135.8,318860.0
1393372800,135.8,650.0,262.8,544.6,2840.0
1393804800,544.6,695.4,545.4,616.7,8300.0
1394236800,616.7,640.8,588.6,619.4,12380.0
1394668800,619.4,636.1,602.7,606.4,17750.0
1395100800,606.4,611.7,537.2,564.3,19060.0
1395532800,564.3,575.4,460.5,460.5,19160.0
1395964800,460.5,515.0,422.5,463.5,20380.0
1396396800,463.5,480.3,386.7,455.7,15720.0
1396828800,455.7,485.1,355.7,435.1,20550.0
1397260800,435.1,549.0,409.9,537.0,33840.0
1397692800,537.0,537.0,472.0,495.2,39780.0
1398124800,495.2,520.5,438.3,457.9,27990.0
1398556800,457.9,464.5,420.8,460.1,23500.0
1398988800,460.1,463.4,420.2,432.2,16560.0
1399420800,432.2,459.5,423.5,433.2,12180.0
1399852800,433.2,455.1,430.2,453.6,10170.0
